Date,Price,Open,High,Low,Close
2024-06-12,67336.41055827447,67321.38,69977.89,66902.45,68241.19
2024-06-12,67171.5388816894,67321.38,69977.89,66902.45,68241.19
2024-06-12,67160.23533723527,67321.38,69977.89,66902.45,68241.19
2024-06-12,67414.173786596,67321.38,69977.89,66902.45,68241.19
2024-06-12,67434.90403570062,67321.38,69977.89,66902.45,68241.19
2024-06-12,67396.24856877846,67321.38,69977.89,66902.45,68241.19
2024-06-12,67278.74840126628,67321.38,69977.89,66902.45,68241.19
2024-06-12,67272.5695891375,67321.38,69977.89,66902.45,68241.19
2024-06-12,67440.38268459926,67321.38,69977.89,66902.45,68241.19
2024-06-12,67358.17998505192,67321.38,69977.89,66902.45,68241.19
2024-06-12,67636.13241496615,67321.38,69977.89,66902.45,68241.19
2024-06-12,67993.04494689683,67321.38,69977.89,66902.45,68241.19
2024-06-12,67715.6077126721,67321.38,69977.89,66902.45,68241.19
2024-06-12,69340.41314522336,67321.38,69977.89,66902.45,68241.19
2024-06-12,69297.52737419421,67321.38,69977.89,66902.45,68241.19
2024-06-12,69945.14621307769,67321.38,69977.89,66902.45,68241.19
2024-06-12,69790.07963852314,67321.38,69977.89,66902.45,68241.19
2024-06-12,69626.23070267307,67321.38,69977.89,66902.45,68241.19
2024-06-12,69823.7294495425,67321.38,69977.89,66902.45,68241.19
2024-06-12,68832.9155346005,67321.38,69977.89,66902.45,68241.19
2024-06-12,67535.69694984893,67321.38,69977.89,66902.45,68241.19
2024-06-12,68179.72245168686,67321.38,69977.89,66902.45,68241.19
2024-06-12,68541.90232619926,67321.38,69977.89,66902.45,68241.19
2024-06-12,68290.58767446288,67321.38,69977.89,66902.45,68241.19
2024-06-13,68250.38321594121,68243.1,68365.78,66304.56,66756.4
2024-06-13,68321.9049609974,68243.1,68365.78,66304.56,66756.4
2024-06-13,68024.77996346737,68243.1,68365.78,66304.56,66756.4
2024-06-13,67661.7799275531,68243.1,68365.78,66304.56,66756.4
2024-06-13,67631.34568285926,68243.1,68365.78,66304.56,66756.4
2024-06-13,67367.55758142112,68243.1,68365.78,66304.56,66756.4
2024-06-13,67595.67645197612,68243.1,68365.78,66304.56,66756.4
2024-06-13,67507.75592997254,68243.1,68365.78,66304.56,66756.4
2024-06-13,67722.72066980373,68243.1,68365.78,66304.56,66756.4
2024-06-13,67562.60288421059,68243.1,68365.78,66304.56,66756.4
2024-06-13,67431.86283458596,68243.1,68365.78,66304.56,66756.4
2024-06-13,67864.29441928043,68243.1,68365.78,66304.56,66756.4
2024-06-13,67729.55200152895,68243.1,68365.78,66304.56,66756.4
2024-06-13,67710.97221465738,68243.1,68365.78,66304.56,66756.4
2024-06-13,67543.88882337407,68243.1,68365.78,66304.56,66756.4
2024-06-13,67333.81104507415,68243.1,68365.78,66304.56,66756.4
2024-06-13,66425.6047353365,68243.1,68365.78,66304.56,66756.4
2024-06-13,66985.67711590248,68243.1,68365.78,66304.56,66756.4
2024-06-13,66886.42249196274,68243.1,68365.78,66304.56,66756.4
2024-06-13,66844.12657265879,68243.1,68365.78,66304.56,66756.4
2024-06-13,66651.3617762797,68243.1,68365.78,66304.56,66756.4
2024-06-13,66630.04825892035,68243.1,68365.78,66304.56,66756.4
2024-06-13,66873.45199792623,68243.1,68365.78,66304.56,66756.4
2024-06-13,66848.78421920289,68243.1,68365.78,66304.56,66756.4
2024-06-14,66745.98686951792,66747.57,67294.65,65056.89,66011.09
2024-06-14,66662.74002008876,66747.57,67294.65,65056.89,66011.09
2024-06-14,66782.30779992275,66747.57,67294.65,65056.89,66011.09
2024-06-14,67006.57330260718,66747.57,67294.65,65056.89,66011.09
2024-06-14,66700.5306961597,66747.57,67294.65,65056.89,66011.09
2024-06-14,66684.63235290528,66747.57,67294.65,65056.89,66011.09
2024-06-14,66922.16798236241,66747.57,67294.65,65056.89,66011.09
2024-06-14,66923.66991370483,66747.57,67294.65,65056.89,66011.09
2024-06-14,66863.50842718265,66747.57,67294.65,65056.89,66011.09
2024-06-14,67099.98917105338,66747.57,67294.65,65056.89,66011.09
2024-06-14,66894.72241684659,66747.57,67294.65,65056.89,66011.09
2024-06-14,66833.1347113555,66747.57,67294.65,65056.89,66011.09
2024-06-14,66990.71589862717,66747.57,67294.65,65056.89,66011.09
2024-06-14,66983.48425673672,66747.57,67294.65,65056.89,66011.09
2024-06-14,67037.89616479912,66747.57,67294.65,65056.89,66011.09
2024-06-14,66955.1693238413,66747.57,67294.65,65056.89,66011.09
2024-06-14,66354.40210679971,66747.57,67294.65,65056.89,66011.09
2024-06-14,65018.88966978141,66747.57,67294.65,65056.89,66011.09
2024-06-14,65358.62401527746,66747.57,67294.65,65056.89,66011.09
2024-06-14,65471.062897972784,66747.57,67294.65,65056.89,66011.09
2024-06-14,65527.18893074999,66747.57,67294.65,65056.89,66011.09
2024-06-14,65801.87609767841,66747.57,67294.65,65056.89,66011.09
2024-06-14,66233.13377497892,66747.57,67294.65,65056.89,66011.09
2024-06-14,65912.45701192942,66747.57,67294.65,65056.89,66011.09
2024-06-15,66011.07873713733,66006.74,66402.19,65871.77,66191.0
2024-06-15,66177.04569619242,66006.74,66402.19,65871.77,66191.0
2024-06-15,66045.8697586441,66006.74,66402.19,65871.77,66191.0
2024-06-15,66248.11658968484,66006.74,66402.19,65871.77,66191.0
2024-06-15,66231.52395426984,66006.74,66402.19,65871.77,66191.0
2024-06-15,66214.84488739497,66006.74,66402.19,65871.77,66191.0
2024-06-15,66271.83399729767,66006.74,66402.19,65871.77,66191.0
2024-06-15,66119.06588462261,66006.74,66402.19,65871.77,66191.0
2024-06-15,66093.09859197574,66006.74,66402.19,65871.77,66191.0
2024-06-15,66217.80376399249,66006.74,66402.19,65871.77,66191.0
2024-06-15,66165.42911983845,66006.74,66402.19,65871.77,66191.0
2024-06-15,66258.95884524715,66006.74,66402.19,65871.77,66191.0
2024-06-15,66277.18944387183,66006.74,66402.19,65871.77,66191.0
2024-06-15,66305.0236988419,66006.74,66402.19,65871.77,66191.0
2024-06-15,66232.4891512111,66006.74,66402.19,65871.77,66191.0
2024-06-15,66195.08680881886,66006.74,66402.19,65871.77,66191.0
2024-06-15,66248.82033209119,66006.74,66402.19,65871.77,66191.0
2024-06-15,66181.19131346764,66006.74,66402.19,65871.77,66191.0
2024-06-15,66124.3475495551,66006.74,66402.19,65871.77,66191.0
2024-06-15,66103.64557601546,66006.74,66402.19,65871.77,66191.0
2024-06-15,66129.30466904303,66006.74,66402.19,65871.77,66191.0
2024-06-15,66028.26750375066,66006.74,66402.19,65871.77,66191.0
2024-06-15,66075.71828484812,66006.74,66402.19,65871.77,66191.0
2024-06-15,66192.47116037388,66006.74,66402.19,65871.77,66191.0
2024-06-16,66187.58290904516,66189.36,66894.84,66018.25,66639.05
2024-06-16,66117.20794045372,66189.36,66894.84,66018.25,66639.05
2024-06-16,66127.37932922452,66189.36,66894.84,66018.25,66639.05
2024-06-16,66095.67186302284,66189.36,66894.84,66018.25,66639.05
2024-06-16,66100.36462892218,66189.36,66894.84,66018.25,66639.05
2024-06-16,66120.77435385223,66189.36,66894.84,66018.25,66639.05
2024-06-16,66197.86825766882,66189.36,66894.84,66018.25,66639.05
2024-06-16,66272.78681635823,66189.36,66894.84,66018.25,66639.05
2024-06-16,66203.44217926438,66189.36,66894.84,66018.25,66639.05
2024-06-16,66227.82115105916,66189.36,66894.84,66018.25,66639.05
2024-06-16,66341.69824461444,66189.36,66894.84,66018.25,66639.05
2024-06-16,66670.20376562687,66189.36,66894.84,66018.25,66639.05
2024-06-16,66463.59323952431,66189.36,66894.84,66018.25,66639.05
2024-06-16,66555.80070676221,66189.36,66894.84,66018.25,66639.05
2024-06-16,66699.21625334202,66189.36,66894.84,66018.25,66639.05
2024-06-16,66525.95610184227,66189.36,66894.84,66018.25,66639.05
2024-06-16,66623.86689133052,66189.36,66894.84,66018.25,66639.05
2024-06-16,66545.31872142173,66189.36,66894.84,66018.25,66639.05
2024-06-16,66540.96932408662,66189.36,66894.84,66018.25,66639.05
2024-06-16,66539.14504984149,66189.36,66894.84,66018.25,66639.05
2024-06-16,66505.80436506766,66189.36,66894.84,66018.25,66639.05
2024-06-16,66462.84114998518,66189.36,66894.84,66018.25,66639.05
2024-06-16,66644.48505427873,66189.36,66894.84,66018.25,66639.05
2024-06-16,66782.22620548357,66189.36,66894.84,66018.25,66639.05
2024-06-17,66641.99217178098,66636.52,67188.32,65094.96,66490.3
2024-06-17,66514.63060824397,66636.52,67188.32,65094.96,66490.3
2024-06-17,66329.56291781383,66636.52,67188.32,65094.96,66490.3
2024-06-17,66302.98998507581,66636.52,67188.32,65094.96,66490.3
2024-06-17,66186.82711763315,66636.52,67188.32,65094.96,66490.3
2024-06-17,66387.43705463625,66636.52,67188.32,65094.96,66490.3
2024-06-17,66316.43822176804,66636.52,67188.32,65094.96,66490.3
2024-06-17,66125.16200676955,66636.52,67188.32,65094.96,66490.3
2024-06-17,66115.41833900017,66636.52,67188.32,65094.96,66490.3
2024-06-17,66133.8165881875,66636.52,67188.32,65094.96,66490.3
2024-06-17,65894.8767269964,66636.52,67188.32,65094.96,66490.3
2024-06-17,65878.40139482204,66636.52,67188.32,65094.96,66490.3
2024-06-17,65760.62632465447,66636.52,67188.32,65094.96,66490.3
2024-06-17,65540.57881631704,66636.52,67188.32,65094.96,66490.3
2024-06-17,65090.83365542065,66636.52,67188.32,65094.96,66490.3
2024-06-17,65354.034043857726,66636.52,67188.32,65094.96,66490.3
2024-06-17,65471.1326744747,66636.52,67188.32,65094.96,66490.3
2024-06-17,65818.86607236542,66636.52,67188.32,65094.96,66490.3
2024-06-17,66652.54577290417,66636.52,67188.32,65094.96,66490.3
2024-06-17,66872.8927002243,66636.52,67188.32,65094.96,66490.3
2024-06-17,66616.73305143627,66636.52,67188.32,65094.96,66490.3
2024-06-17,66472.06973831057,66636.52,67188.32,65094.96,66490.3
2024-06-17,66557.71845685582,66636.52,67188.32,65094.96,66490.3
2024-06-17,66687.52203762387,66636.52,67188.32,65094.96,66490.3
2024-06-18,66468.50010784055,66490.98,66556.7,64066.96,65140.75
2024-06-18,65856.4069319288,66490.98,66556.7,64066.96,65140.75
2024-06-18,65056.011073646834,66490.98,66556.7,64066.96,65140.75
2024-06-18,65403.92833454201,66490.98,66556.7,64066.96,65140.75
2024-06-18,65491.76817165971,66490.98,66556.7,64066.96,65140.75
2024-06-18,65755.9080857081,66490.98,66556.7,64066.96,65140.75
2024-06-18,65696.55126850387,66490.98,66556.7,64066.96,65140.75
2024-06-18,65509.79027498574,66490.98,66556.7,64066.96,65140.75
2024-06-18,65654.08891945296,66490.98,66556.7,64066.96,65140.75
2024-06-18,65717.79407252691,66490.98,66556.7,64066.96,65140.75
2024-06-18,65464.13786774141,66490.98,66556.7,64066.96,65140.75
2024-06-18,65416.360879120395,66490.98,66556.7,64066.96,65140.75
2024-06-18,65318.90972825939,66490.98,66556.7,64066.96,65140.75
2024-06-18,65213.83403123367,66490.98,66556.7,64066.96,65140.75
2024-06-18,64758.66885462017,66490.98,66556.7,64066.96,65140.75
2024-06-18,64611.3431090384,66490.98,66556.7,64066.96,65140.75
2024-06-18,64598.74112924088,66490.98,66556.7,64066.96,65140.75
2024-06-18,64547.320986855775,66490.98,66556.7,64066.96,65140.75
2024-06-18,64585.65923248299,66490.98,66556.7,64066.96,65140.75
2024-06-18,64606.83457380056,66490.98,66556.7,64066.96,65140.75
2024-06-18,64258.666886722174,66490.98,66556.7,64066.96,65140.75
2024-06-18,64835.01739068255,66490.98,66556.7,64066.96,65140.75
2024-06-18,65100.64714578363,66490.98,66556.7,64066.96,65140.75
2024-06-18,65235.40013565338,66490.98,66556.7,64066.96,65140.75
2024-06-19,65158.9826571564,65146.66,65695.35,64693.3,64960.3
2024-06-19,65170.06034309333,65146.66,65695.35,64693.3,64960.3
2024-06-19,65042.30066609199,65146.66,65695.35,64693.3,64960.3
2024-06-19,65355.670326954125,65146.66,65695.35,64693.3,64960.3
2024-06-19,65493.00059949955,65146.66,65695.35,64693.3,64960.3
2024-06-19,65458.74932170171,65146.66,65695.35,64693.3,64960.3
2024-06-19,65417.871156341,65146.66,65695.35,64693.3,64960.3
2024-06-19,65610.94206227204,65146.66,65695.35,64693.3,64960.3
2024-06-19,65315.15569774115,65146.66,65695.35,64693.3,64960.3
2024-06-19,65277.11074896952,65146.66,65695.35,64693.3,64960.3
2024-06-19,65291.43542468813,65146.66,65695.35,64693.3,64960.3
2024-06-19,65483.802254736074,65146.66,65695.35,64693.3,64960.3
2024-06-19,65219.56895365389,65146.66,65695.35,64693.3,64960.3
2024-06-19,65189.21684374291,65146.66,65695.35,64693.3,64960.3
2024-06-19,65058.24232351352,65146.66,65695.35,64693.3,64960.3
2024-06-19,64902.73376006446,65146.66,65695.35,64693.3,64960.3
2024-06-19,64906.621621984006,65146.66,65695.35,64693.3,64960.3
2024-06-19,64933.899205007816,65146.66,65695.35,64693.3,64960.3
2024-06-19,65026.40932766913,65146.66,65695.35,64693.3,64960.3
2024-06-19,65004.98040050766,65146.66,65695.35,64693.3,64960.3
2024-06-19,64877.60681052182,65146.66,65695.35,64693.3,64960.3
2024-06-19,64873.95291359378,65146.66,65695.35,64693.3,64960.3
2024-06-19,65020.94385890328,65146.66,65695.35,64693.3,64960.3
2024-06-19,64792.538220279435,65146.66,65695.35,64693.3,64960.3
2024-06-20,64961.6067876583,64960.3,66438.96,64547.85,64828.66
2024-06-20,65042.84097902661,64960.3,66438.96,64547.85,64828.66
2024-06-20,64977.72701699426,64960.3,66438.96,64547.85,64828.66
2024-06-20,65195.81909733312,64960.3,66438.96,64547.85,64828.66
2024-06-20,65100.93077654075,64960.3,66438.96,64547.85,64828.66
2024-06-20,65243.50274316975,64960.3,66438.96,64547.85,64828.66
2024-06-20,65561.7337128,64960.3,66438.96,64547.85,64828.66
2024-06-20,65383.29084643189,64960.3,66438.96,64547.85,64828.66
2024-06-20,65840.25205222526,64960.3,66438.96,64547.85,64828.66
2024-06-20,65672.65819102903,64960.3,66438.96,64547.85,64828.66
2024-06-20,65704.67015948959,64960.3,66438.96,64547.85,64828.66
2024-06-20,66174.29788218117,64960.3,66438.96,64547.85,64828.66
2024-06-20,66060.8613509961,64960.3,66438.96,64547.85,64828.66
2024-06-20,65815.79326749592,64960.3,66438.96,64547.85,64828.66
2024-06-20,65108.57055554049,64960.3,66438.96,64547.85,64828.66
2024-06-20,64936.211575100635,64960.3,66438.96,64547.85,64828.66
2024-06-20,64772.941094318725,64960.3,66438.96,64547.85,64828.66
2024-06-20,64783.67146526995,64960.3,66438.96,64547.85,64828.66
2024-06-20,64985.49896634374,64960.3,66438.96,64547.85,64828.66
2024-06-20,65109.29066722749,64960.3,66438.96,64547.85,64828.66
2024-06-20,64923.880176925726,64960.3,66438.96,64547.85,64828.66
2024-06-20,65035.57540504442,64960.3,66438.96,64547.85,64828.66
2024-06-20,65045.03922017821,64960.3,66438.96,64547.85,64828.66
2024-06-20,64963.97751724568,64960.3,66438.96,64547.85,64828.66
2024-06-21,64809.214057093726,64837.99,65007.55,63378.89,64096.2
2024-06-21,64793.573314332454,64837.99,65007.55,63378.89,64096.2
2024-06-21,64935.17926407917,64837.99,65007.55,63378.89,64096.2
2024-06-21,64751.45400285047,64837.99,65007.55,63378.89,64096.2
2024-06-21,64507.8381057392,64837.99,65007.55,63378.89,64096.2
2024-06-21,64627.56036563708,64837.99,65007.55,63378.89,64096.2
2024-06-21,64593.29968332353,64837.99,65007.55,63378.89,64096.2
2024-06-21,64590.15844182835,64837.99,65007.55,63378.89,64096.2
2024-06-21,64173.31099868226,64837.99,65007.55,63378.89,64096.2
2024-06-21,63594.26911447389,64837.99,65007.55,63378.89,64096.2
2024-06-21,64046.3449561359,64837.99,65007.55,63378.89,64096.2
2024-06-21,63846.18781082089,64837.99,65007.55,63378.89,64096.2
2024-06-21,63722.21793742226,64837.99,65007.55,63378.89,64096.2
2024-06-21,63669.78570736624,64837.99,65007.55,63378.89,64096.2
2024-06-21,63690.72334757004,64837.99,65007.55,63378.89,64096.2
2024-06-21,64294.6723909302,64837.99,65007.55,63378.89,64096.2
2024-06-21,63622.82252414017,64837.99,65007.55,63378.89,64096.2
2024-06-21,63554.65785203653,64837.99,65007.55,63378.89,64096.2
2024-06-21,63656.74567708873,64837.99,65007.55,63378.89,64096.2
2024-06-21,64169.3105857333,64837.99,65007.55,63378.89,64096.2
2024-06-21,64171.02188714963,64837.99,65007.55,63378.89,64096.2
2024-06-21,64110.84665396747,64837.99,65007.55,63378.89,64096.2
2024-06-21,64059.951232110114,64837.99,65007.55,63378.89,64096.2
2024-06-21,64121.34162076384,64837.99,65007.55,63378.89,64096.2
2024-06-22,64149.79941613572,64113.86,64475.47,63929.76,64252.58
2024-06-22,64034.7032180249,64113.86,64475.47,63929.76,64252.58
2024-06-22,64103.97475998707,64113.86,64475.47,63929.76,64252.58
2024-06-22,64265.91753316312,64113.86,64475.47,63929.76,64252.58
2024-06-22,64297.50368977791,64113.86,64475.47,63929.76,64252.58
2024-06-22,64304.87692550471,64113.86,64475.47,63929.76,64252.58
2024-06-22,64398.10143521315,64113.86,64475.47,63929.76,64252.58
2024-06-22,64378.66739728065,64113.86,64475.47,63929.76,64252.58
2024-06-22,64483.51809622986,64113.86,64475.47,63929.76,64252.58
2024-06-22,64261.69944663091,64113.86,64475.47,63929.76,64252.58
2024-06-22,64290.183314165646,64113.86,64475.47,63929.76,64252.58
2024-06-22,64277.38602966835,64113.86,64475.47,63929.76,64252.58
2024-06-22,64224.34024492053,64113.86,64475.47,63929.76,64252.58
2024-06-22,64267.70321625668,64113.86,64475.47,63929.76,64252.58
2024-06-22,64243.037258537115,64113.86,64475.47,63929.76,64252.58
2024-06-22,64256.05910705532,64113.86,64475.47,63929.76,64252.58
2024-06-22,64301.33113475023,64113.86,64475.47,63929.76,64252.58
2024-06-22,64290.929594484216,64113.86,64475.47,63929.76,64252.58
2024-06-22,64235.94407147014,64113.86,64475.47,63929.76,64252.58
2024-06-22,64230.78429691414,64113.86,64475.47,63929.76,64252.58
2024-06-22,64273.64146290043,64113.86,64475.47,63929.76,64252.58
2024-06-22,64260.86742280595,64113.86,64475.47,63929.76,64252.58
2024-06-22,64286.67023391514,64113.86,64475.47,63929.76,64252.58
2024-06-22,64279.47178705679,64113.86,64475.47,63929.76,64252.58
2024-06-23,64260.022910575986,64248.96,64491.7,63180.8,63180.8
2024-06-23,64440.80850152625,64248.96,64491.7,63180.8,63180.8
2024-06-23,64452.94024879487,64248.96,64491.7,63180.8,63180.8
2024-06-23,64486.931493888806,64248.96,64491.7,63180.8,63180.8
2024-06-23,64404.71057801942,64248.96,64491.7,63180.8,63180.8
2024-06-23,64353.7552757083,64248.96,64491.7,63180.8,63180.8
2024-06-23,64351.947318589635,64248.96,64491.7,63180.8,63180.8
2024-06-23,64347.37986564433,64248.96,64491.7,63180.8,63180.8
2024-06-23,64399.94868716348,64248.96,64491.7,63180.8,63180.8
2024-06-23,64351.709790049725,64248.96,64491.7,63180.8,63180.8
2024-06-23,64370.96855325969,64248.96,64491.7,63180.8,63180.8
2024-06-23,64266.81469937438,64248.96,64491.7,63180.8,63180.8
2024-06-23,64307.8844331697,64248.96,64491.7,63180.8,63180.8
2024-06-23,64339.995374065315,64248.96,64491.7,63180.8,63180.8
2024-06-23,64250.62353252884,64248.96,64491.7,63180.8,63180.8
2024-06-23,64149.744321753045,64248.96,64491.7,63180.8,63180.8
2024-06-23,64053.26372900527,64248.96,64491.7,63180.8,63180.8
2024-06-23,63914.22237927373,64248.96,64491.7,63180.8,63180.8
2024-06-23,64081.30985160457,64248.96,64491.7,63180.8,63180.8
2024-06-23,64076.681950523525,64248.96,64491.7,63180.8,63180.8
2024-06-23,64095.84477731661,64248.96,64491.7,63180.8,63180.8
2024-06-23,63734.72850598472,64248.96,64491.7,63180.8,63180.8
2024-06-23,63761.10415179397,64248.96,64491.7,63180.8,63180.8
2024-06-23,63596.16886269253,64248.96,64491.7,63180.8,63180.8
2024-06-24,63145.109668793826,63173.35,63292.53,58601.7,60277.41
2024-06-24,63035.308826399865,63173.35,63292.53,58601.7,60277.41
2024-06-24,63207.28524499221,63173.35,63292.53,58601.7,60277.41
2024-06-24,62828.99943065374,63173.35,63292.53,58601.7,60277.41
2024-06-24,62744.34345910455,63173.35,63292.53,58601.7,60277.41
2024-06-24,62805.65740786786,63173.35,63292.53,58601.7,60277.41
2024-06-24,62255.45625799004,63173.35,63292.53,58601.7,60277.41
2024-06-24,62357.01500236534,63173.35,63292.53,58601.7,60277.41
2024-06-24,62542.728427834016,63173.35,63292.53,58601.7,60277.41
2024-06-24,62755.063385655805,63173.35,63292.53,58601.7,60277.41
2024-06-24,61368.08311200217,63173.35,63292.53,58601.7,60277.41
2024-06-24,61280.08692704338,63173.35,63292.53,58601.7,60277.41
2024-06-24,61184.08916373399,63173.35,63292.53,58601.7,60277.41
2024-06-24,61061.30761842896,63173.35,63292.53,58601.7,60277.41
2024-06-24,61566.666339751,63173.35,63292.53,58601.7,60277.41
2024-06-24,61285.06181975783,63173.35,63292.53,58601.7,60277.41
2024-06-24,60762.40504531662,63173.35,63292.53,58601.7,60277.41
2024-06-24,60223.53521916095,63173.35,63292.53,58601.7,60277.41
2024-06-24,60108.7095651053,63173.35,63292.53,58601.7,60277.41
2024-06-24,60250.431545996704,63173.35,63292.53,58601.7,60277.41
2024-06-24,59495.677849581865,63173.35,63292.53,58601.7,60277.41
2024-06-24,59499.673633615464,63173.35,63292.53,58601.7,60277.41
2024-06-24,60041.480034129454,63173.35,63292.53,58601.7,60277.41
2024-06-24,59959.67292405304,63173.35,63292.53,58601.7,60277.41
2024-06-25,60255.90067814506,60266.28,62258.26,60239.75,61804.64
2024-06-25,60534.97698253012,60266.28,62258.26,60239.75,61804.64
2024-06-25,60580.97429857575,60266.28,62258.26,60239.75,61804.64
2024-06-25,60607.94960443096,60266.28,62258.26,60239.75,61804.64
2024-06-25,61380.11175996949,60266.28,62258.26,60239.75,61804.64
2024-06-25,61336.62048726346,60266.28,62258.26,60239.75,61804.64
2024-06-25,60953.59289473614,60266.28,62258.26,60239.75,61804.64
2024-06-25,61102.383376061865,60266.28,62258.26,60239.75,61804.64
2024-06-25,60619.868521939236,60266.28,62258.26,60239.75,61804.64
2024-06-25,60841.20635451644,60266.28,62258.26,60239.75,61804.64
2024-06-25,61480.93956869773,60266.28,62258.26,60239.75,61804.64
2024-06-25,61321.28276770834,60266.28,62258.26,60239.75,61804.64
2024-06-25,61090.72262096904,60266.28,62258.26,60239.75,61804.64
2024-06-25,61029.312197354855,60266.28,62258.26,60239.75,61804.64
2024-06-25,61181.08938336672,60266.28,62258.26,60239.75,61804.64
2024-06-25,61660.13071353673,60266.28,62258.26,60239.75,61804.64
2024-06-25,61773.84776217514,60266.28,62258.26,60239.75,61804.64
2024-06-25,61488.18198469118,60266.28,62258.26,60239.75,61804.64
2024-06-25,61360.39057167488,60266.28,62258.26,60239.75,61804.64
2024-06-25,62244.89771178154,60266.28,62258.26,60239.75,61804.64
2024-06-25,61999.52911912919,60266.28,62258.26,60239.75,61804.64
2024-06-25,61909.39045174336,60266.28,62258.26,60239.75,61804.64
2024-06-25,61893.315726653695,60266.28,62258.26,60239.75,61804.64
2024-06-25,61893.70747304946,60266.28,62258.26,60239.75,61804.64
2024-06-26,61816.78432593399,61789.68,62434.14,60695.19,60811.28
2024-06-26,61778.65337535864,61789.68,62434.14,60695.19,60811.28
2024-06-26,62006.664382301504,61789.68,62434.14,60695.19,60811.28
2024-06-26,61987.55912246784,61789.68,62434.14,60695.19,60811.28
2024-06-26,61919.19569590352,61789.68,62434.14,60695.19,60811.28
2024-06-26,61703.92592267711,61789.68,62434.14,60695.19,60811.28
2024-06-26,61560.90687821257,61789.68,62434.14,60695.19,60811.28
2024-06-26,61588.81535750798,61789.68,62434.14,60695.19,60811.28
2024-06-26,61672.3178500569,61789.68,62434.14,60695.19,60811.28
2024-06-26,61428.82319150356,61789.68,62434.14,60695.19,60811.28
2024-06-26,61381.23698698488,61789.68,62434.14,60695.19,60811.28
2024-06-26,61261.92666228892,61789.68,62434.14,60695.19,60811.28
2024-06-26,61415.81903905457,61789.68,62434.14,60695.19,60811.28
2024-06-26,61350.66813373851,61789.68,62434.14,60695.19,60811.28
2024-06-26,61817.85580087149,61789.68,62434.14,60695.19,60811.28
2024-06-26,61759.06883017061,61789.68,62434.14,60695.19,60811.28
2024-06-26,61372.81888315473,61789.68,62434.14,60695.19,60811.28
2024-06-26,61233.20430450776,61789.68,62434.14,60695.19,60811.28
2024-06-26,61091.52298495453,61789.68,62434.14,60695.19,60811.28
2024-06-26,60789.44396845286,61789.68,62434.14,60695.19,60811.28
2024-06-26,61027.831127621845,61789.68,62434.14,60695.19,60811.28
2024-06-26,60972.04106358005,61789.68,62434.14,60695.19,60811.28
2024-06-26,60948.72254218124,61789.68,62434.14,60695.19,60811.28
2024-06-26,60895.41337828596,61789.68,62434.14,60695.19,60811.28
2024-06-27,60843.93972362755,60811.23,62293.86,60585.33,61604.8
2024-06-27,60877.05780556507,60811.23,62293.86,60585.33,61604.8
2024-06-27,61045.08553974946,60811.23,62293.86,60585.33,61604.8
2024-06-27,60910.28828918673,60811.23,62293.86,60585.33,61604.8
2024-06-27,61008.83503044582,60811.23,62293.86,60585.33,61604.8
2024-06-27,61065.10019300882,60811.23,62293.86,60585.33,61604.8
2024-06-27,60763.713776078905,60811.23,62293.86,60585.33,61604.8
2024-06-27,60638.901216273414,60811.23,62293.86,60585.33,61604.8
2024-06-27,60753.06625821354,60811.23,62293.86,60585.33,61604.8
2024-06-27,60799.24450434774,60811.23,62293.86,60585.33,61604.8
2024-06-27,61217.00646283922,60811.23,62293.86,60585.33,61604.8
2024-06-27,61087.068678741365,60811.23,62293.86,60585.33,61604.8
2024-06-27,61165.634509355245,60811.23,62293.86,60585.33,61604.8
2024-06-27,61569.4137184207,60811.23,62293.86,60585.33,61604.8
2024-06-27,61626.28882492199,60811.23,62293.86,60585.33,61604.8
2024-06-27,61813.59670081944,60811.23,62293.86,60585.33,61604.8
2024-06-27,61612.84353259069,60811.23,62293.86,60585.33,61604.8
2024-06-27,61688.12174528516,60811.23,62293.86,60585.33,61604.8
2024-06-27,61695.72960796637,60811.23,62293.86,60585.33,61604.8
2024-06-27,61709.00458195468,60811.23,62293.86,60585.33,61604.8
2024-06-27,61482.346394130735,60811.23,62293.86,60585.33,61604.8
2024-06-27,61417.757023340055,60811.23,62293.86,60585.33,61604.8
2024-06-27,61454.49887606203,60811.23,62293.86,60585.33,61604.8
2024-06-27,61583.53521755672,60811.23,62293.86,60585.33,61604.8
2024-06-28,61562.64532550036,61612.8,62126.1,59985.4,60320.14
2024-06-28,61446.19073763805,61612.8,62126.1,59985.4,60320.14
2024-06-28,61923.71953865868,61612.8,62126.1,59985.4,60320.14
2024-06-28,61698.66413668028,61612.8,62126.1,59985.4,60320.14
2024-06-28,61768.40930257551,61612.8,62126.1,59985.4,60320.14
2024-06-28,61620.64293773303,61612.8,62126.1,59985.4,60320.14
2024-06-28,61483.29466914441,61612.8,62126.1,59985.4,60320.14
2024-06-28,61521.26179871217,61612.8,62126.1,59985.4,60320.14
2024-06-28,61303.88044542964,61612.8,62126.1,59985.4,60320.14
2024-06-28,61442.35508038295,61612.8,62126.1,59985.4,60320.14
2024-06-28,61466.056427867334,61612.8,62126.1,59985.4,60320.14
2024-06-28,61512.25549277407,61612.8,62126.1,59985.4,60320.14
2024-06-28,61664.04237666266,61612.8,62126.1,59985.4,60320.14
2024-06-28,61243.685959834045,61612.8,62126.1,59985.4,60320.14
2024-06-28,61172.85463744193,61612.8,62126.1,59985.4,60320.14
